PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		Entrepreneurship	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter									[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							7	2	2	0	0	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL ROAD, LONDON NW1 7DX, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							183	190					8	Economics	Business & Economics	BC3MW	WOS:000351738000012					2020-09-15	
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		Personal Characteristics	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter							ENTREPRENEURIAL PERSONALITY; LOCUS; CHINESE; PERSPECTIVE; GROWTH		[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							34	0	0	0	1	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL ROAD, LONDON NW1 7DX, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							191	199					9	Economics	Business & Economics	BC3MW	WOS:000351738000013					2020-09-15	
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		Social and Cultural Factors	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter									[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							13	1	1	0	0	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	125 LONDON WALL, LONDON EC2Y 5AS, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							201	208					8	Economics	Business & Economics	BC3MW	WOS:000351738000014					2020-09-15	
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		Entrepreneurial Training	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter									[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							8	1	1	0	0	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL ROAD, LONDON NW1 7DX, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							209	215					7	Economics	Business & Economics	BC3MW	WOS:000351738000015					2020-09-15	
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		Infrastructure	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter									[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							15	0	0	0	0	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL ROAD, LONDON NW1 7DX, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							239	254					16	Economics	Business & Economics	BC3MW	WOS:000351738000017					2020-09-15	
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		Capital Availability	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter									[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							10	0	0	0	0	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL ROAD, LONDON NW1 7DX, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							255	271					17	Economics	Business & Economics	BC3MW	WOS:000351738000018					2020-09-15	
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		Impact on the Economy	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter							INCREASING RETURNS; GROWTH		[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							55	0	0	0	1	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL ROAD, LONDON NW1 7DX, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							293	300					8	Economics	Business & Economics	BC3MW	WOS:000351738000020					2020-09-15	
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		General Macroeconomic Framework	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter									[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							36	0	0	0	0	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL ROAD, LONDON NW1 7DX, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							301	306					6	Economics	Business & Economics	BC3MW	WOS:000351738000021					2020-09-15	
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		An Economic Model	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter							INCREASING RETURNS; ENTREPRENEURSHIP; EQUILIBRIUM; DIFFUSION; SYSTEMS; GROWTH; JUMP		[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							62	0	0	0	0	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	125 LONDON WALL, LONDON EC2Y 5AS, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							307	315					9	Economics	Business & Economics	BC3MW	WOS:000351738000022					2020-09-15	
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		Entrepreneurship Indices Relevant Macroeconomic Data	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter									[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							12	0	0	0	0	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	125 LONDON WALL, LONDON EC2Y 5AS, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							317	329					13	Economics	Business & Economics	BC3MW	WOS:000351738000023					2020-09-15	
B	Shah, R; Gao, ZJ; Mittal, H	Shah, R; Gao, Z; Mittal, H			Shah, Rajiv; Gao, Zhijie; Mittal, Harini	Shah, R; Gao, Z; Mittal, H		Intrapreneurship	INNOVATION, ENTREPRENEURSHIP, AND THE ECONOMY IN THE US, CHINA, AND INDIA: HISTORICAL PERSPECTIVES AND FUTURE TRENDS			English	Article; Book Chapter									[Shah, Rajiv] UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA; [Shah, Rajiv] Syst Engn & Management SEM Program, Dallas, TX USA; [Shah, Rajiv] UT Dallas, Dallas, TX USA; [Shah, Rajiv] Timmaron Capital Advisors, Santa Clara, CA USA; [Shah, Rajiv] IndusLotus Grp, Richardson, TX USA; [Shah, Rajiv] Cerberus Capital Management LP, New York, NY USA; [Shah, Rajiv] Pioneer Nat Resources, Irving, TX USA; [Shah, Rajiv] Ericsson Inc, Stockholm, Sweden; [Shah, Rajiv] CommScope Inc, Hickory, NC USA; [Shah, Rajiv] Goldman Sachs Vantage Marketpl LLC, New York, NY USA; [Shah, Rajiv] STARTech, London, ON, Canada; [Shah, Rajiv] MCI Worldcom, Ashburn, VA USA; Texas Instruments Inc, Dallas, TX 75265 USA; CALTECH, Pasadena, CA 91125 USA; [Gao, Zhijie] Northeast Agr Univ, Coll Econ & Management, Harbin, Peoples R China; [Mittal, Harini] CEPT Univ, Fac Technol Management, Ahmadabad, Gujarat, India	Shah, R (corresponding author), UT Dallas, Naveen Jindal Sch Management, Dallas, TX USA.							28	0	0	0	2	ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL ROAD, LONDON NW1 7DX, ENGLAND			978-0-12-801865-1; 978-0-12-801890-3				2015							273	289					17	Economics	Business & Economics	BC3MW	WOS:000351738000019					2020-09-15	
J	Henderson, JM; Eluszkiewicz, J; Mountain, ME; Nehrkorn, T; Chang, RYW; Karion, A; Miller, JB; Sweeney, C; Steiner, N; Wofsy, SC; Miller, CE				Henderson, J. M.; Eluszkiewicz, J.; Mountain, M. E.; Nehrkorn, T.; Chang, R. Y. -W.; Karion, A.; Miller, J. B.; Sweeney, C.; Steiner, N.; Wofsy, S. C.; Miller, C. E.			Atmospheric transport simulations in support of the Carbon in Arctic Reservoirs Vulnerability Experiment (CARVE)	ATMOSPHERIC CHEMISTRY AND PHYSICS			English	Article							OZONE DEPOSITION; WEATHER RESEARCH; MODELING SYSTEM; SEA-ICE; DISPERSION; EMISSIONS; AMPLIFICATION; TRAJECTORIES; SENSITIVITY; EXCHANGE	This paper describes the atmospheric modeling that underlies the Carbon in Arctic Reservoirs Vulnerability Experiment (CARVE) science analysis, including its meteorological and atmospheric transport components (polar variant of the Weather Research and Forecasting (WRF) and Stochastic Time Inverted Lagrangian Transport (STILT) models), and provides WRF validation for May-October 2012 and March-November 2013 - the first 2 years of the aircraft field campaign. A triply nested computational domain for WRF was chosen so that the innermost domain with 3.3 km grid spacing encompasses the entire mainland of Alaska and enables the substantial orography of the state to be represented by the underlying high-resolution topographic input field. Summary statistics of the WRF model performance on the 3.3 km grid indicate good overall agreement with quality-controlled surface and radiosonde observations. Two-meter temperatures are generally too cold by approximately 1.4 K in 2012 and 1.1 K in 2013, while 2 m dewpoint temperatures are too low (dry) by 0.2 K in 2012 and too high (moist) by 0.6 K in 2013. Wind speeds are biased too low by 0.2 m s(-1) in 2012 and 0.3 ms(-1) in 2013. Model representation of upper level variables is very good. These measures are comparable to model performance metrics of similar model configurations found in the literature. The high quality of these fine-resolution WRF meteorological fields inspires confidence in their use to drive STILT for the purpose of computing surface influences ("footprints") at commensurably increased resolution. Indeed, footprints generated on a 0.1 degrees grid show increased spatial detail compared with those on the more common 0.5 degrees grid, better allowing for convolution with flux models for carbon dioxide and methane across the heterogeneous Alaskan landscape. Ozone deposition rates computed using STILT footprints indicate good agreement with observations and exhibit realistic seasonal variability, further indicating that WRF-STILT footprints are of high quality and will support accurate estimates of CO2 and CH4 surface-atmosphere fluxes using CARVE observations.	[Henderson, J. M.; Eluszkiewicz, J.; Mountain, M. E.; Nehrkorn, T.] Atmospher & Environm Res, Lexington, MA 02421 USA; [Chang, R. Y. -W.; Wofsy, S. C.] Harvard Univ, Cambridge, MA 02138 USA; [Karion, A.; Miller, J. B.; Sweeney, C.] NOAA, Earth Syst Res Lab, Global Monitoring Div, Boulder, CO USA; [Steiner, N.] CUNY City Coll, New York, NY 10031 USA; [Miller, C. E.] CALTECH, Jet Prop Lab, Pasadena, CA USA	Henderson, JM (corresponding author), Atmospher & Environm Res, Lexington, MA 02421 USA.	jhenders@aer.com	Nehrkorn, Thomas/R-9711-2019; Miller, Charles/G-7854-2017; Miller, John/AAE-7714-2019; Sweeney, Colm/AAE-9291-2019; Steiner, Nicholas/H-3427-2013	Nehrkorn, Thomas/0000-0003-0637-3468; Miller, John/0000-0001-8630-1610; Karion, Anna/0000-0002-6304-3513; Chang, Rachel/0000-0003-2337-098X; Mountain, Marikate/0000-0002-1169-1957; Steiner, Nicholas/0000-0001-5943-8400				75	16	16	0	18	COPERNICUS GESELLSCHAFT MBH	GOTTINGEN	BAHNHOFSALLEE 1E, GOTTINGEN, 37081, GERMANY	1680-7316	1680-7324		ATMOS CHEM PHYS	Atmos. Chem. Phys.		2015	15	8					4093	4116		10.5194/acp-15-4093-2015			24	Environmental Sciences; Meteorology & Atmospheric Sciences	Environmental Sciences & Ecology; Meteorology & Atmospheric Sciences	CH2EH	WOS:000353838000008		DOAJ Gold			2020-09-15	
J	Nedoluha, GE; Siskind, DE; Lambert, A; Boone, C				Nedoluha, G. E.; Siskind, D. E.; Lambert, A.; Boone, C.			The decrease in mid-stratospheric tropical ozone since 1991	ATMOSPHERIC CHEMISTRY AND PHYSICS			English	Article							SAGE-II; TRENDS; VARIABILITY; VALIDATION; PROFILE; HALOE; NO2; CH4	While global stratospheric O-3 has begun to recover, there are localized regions where O-3 has decreased since 1991. Specifically, we use measurements from the Halogen Occultation Experiment (HALOE) for the period 1991-2005 and the NASA Aura Microwave Limb Sounder (MLS) for the period 2004-2013 to demonstrate a significant decrease in O-3 near similar to 10 hPa in the tropics. O-3 in this region is very sensitive to variations in NOy, and the observed decrease can be understood as a spatially localized, yet long-term increase in NOy. In turn, using data from MLS and from the Atmospheric Chemistry Experiment (ACE), we show that the NOy variations are caused by decreases in N2O which are likely linked to long-term variations in dynamics. To illustrate how variations in dynamics can affect N2O and O-3, we show that by decreasing the upwelling in the tropics, more of the N2O can photodissociate with a concomitant increase in NOy production (via N2O + O(D-1) -> 2NO) at 10 hPa. Ultimately, this can cause an O-3 decrease of the observed magnitude.	[Nedoluha, G. E.; Siskind, D. E.] Naval Res Lab, Washington, DC 20375 USA; [Lambert, A.] CALTECH, Jet Prop Lab, Pasadena, CA USA; [Boone, C.] Univ Waterloo, Dept Chem, Waterloo, ON N2L 3G1, Canada	Nedoluha, GE (corresponding author), Naval Res Lab, Washington, DC 20375 USA.	nedoluha@nrl.navy.mil	Lambert, Alyn/I-8415-2014		NASA under the Upper Atmosphere Research Program; Naval Research LaboratoryUnited States Department of Defense; Office of Naval ResearchOffice of Naval Research	This project was funded by NASA under the Upper Atmosphere Research Program, by the Naval Research Laboratory, and by the Office of Naval Research. Work at the Jet Propulsion Laboratory, California Institute of Technology, was carried out under a contract with the National Aeronautics and Space Administration. MLS and HALOE data are available from the NASA Goddard Earth Science Data Information and Services Center (acdisc.gsfc.nasa.gov). ACE-FTS data is available at www.ace.uwaterloo.ca.		32	9	9	0	3	COPERNICUS GESELLSCHAFT MBH	GOTTINGEN	BAHNHOFSALLEE 1E, GOTTINGEN, 37081, GERMANY	1680-7316	1680-7324		ATMOS CHEM PHYS	Atmos. Chem. Phys.		2015	15	8					4215	4224		10.5194/acp-15-4215-2015			10	Environmental Sciences; Meteorology & Atmospheric Sciences	Environmental Sciences & Ecology; Meteorology & Atmospheric Sciences	CH2EH	WOS:000353838000015		DOAJ Gold			2020-09-15	
