_id,name,raw_names,affiliations,addresses,publications
0f38116a-5898-4f96-a474-85460810ff35,"Stephens, Graeme","['Stephens, Graeme']",['JPL'],"['NASA, Jet Prop Lab, Ctr Climate Sci, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Ctr Climate Sci, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'JPL, Pasadena, CA USA', 'Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'NASA, JPL, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000353858000007', 'WOS:000505626200006', 'WOS:000369014100046', 'WOS:000408346000017', 'WOS:000379021700050', 'WOS:000496827100007', 'WOS:000500515000001', 'WOS:000430385700010', 'WOS:000427006600001', 'WOS:000355412900001', 'WOS:000425144900006', 'WOS:000379715800005', 'WOS:000371696701095', 'WOS:000403437900007', 'WOS:000454242700004', 'WOS:000462076000001', 'WOS:000380501301019', 'WOS:000398926400011', 'WOS:000376779900033', 'WOS:000401344300014', 'WOS:000406858700001', 'WOS:000362637500015', 'WOS:000381932000001']"
9ce0680e-a4ca-450a-b575-070dd042a9f7,"Stephens, Stuart K.","['Stephens, Stuart K.']",['JPL'],"['CALTECH, NASA, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91009 USA']","['WOS:000474397400084', 'WOS:000380501301004']"
f45b3af1-8f49-4652-826c-20ec0067821a,"Stephens, G.","['Stephens, G.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']","['WOS:000401464200015', 'WOS:000447807300005', 'WOS:000454370100014', 'WOS:000362458000004']"
4ed73afe-129d-4e5f-85d1-cbd16a3dc4d1,"Nash, Alfred E.","['Nash, Alfred E.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']",['WOS:000455089000003']
f580d417-f1b0-4131-89c9-c27d5eac60a7,"Nash, Jeremy","['Nash, Jeremy']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']","['WOS:000446433000010', 'WOS:000383224300012', 'WOS:000418403700012', 'WOS:000361459500014', 'WOS:000380074900003', 'WOS:000394640400006']"
b0a1e03f-e4f9-484c-9953-2955399c4236,"Nash, Deanna","['Nash, Deanna']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']",['WOS:000439799300008']
1d5ba26c-9aad-44ad-a3a0-ca994bc9533c,"Belousov, A.","['Belousov, A.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']",['WOS:000454944600016']
e1f35cd9-6513-4d6d-9e33-b6283a339dcc,"Belousov, Anton","['Belousov, Anton']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA']",['WOS:000479713800001']
86b95529-ed21-4a54-bb86-f0b3115f1607,"Madzunkov, Stojan M.","['Madzunkov, S. M.', 'Madzunkov, Stojan M.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']","['WOS:000472677600006', 'WOS:000454944600016', 'WOS:000399629000036', 'WOS:000365116500017', 'WOS:000479713800001']"
b4a479d7-7239-4b58-9d6d-0515f34a5be8,"Madzunkov, Stojan","['Madzunkov, Stojan']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']",['WOS:000380501301048']
d7aed833-d5ee-4dcc-ade7-e5d926759f56,"Simcic, J.","['Simcic, J.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']",['WOS:000454944600016']
562b9c40-8460-4a2f-a8a1-ab72e6444f5e,"Simcic, Jurij","['Simcic, Jurij']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']",['WOS:000380501301048']
c672024b-25b4-4637-b007-30ebe0297413,"Nikolic, D.","['Nikolic, D.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']","['WOS:000454944600016', 'WOS:000354905000022']"
ed915124-233d-47e2-9b49-856584d5f6a1,"Nikolic, Rembrandt Schaefer Dragan","['Nikolic, Rembrandt Schaefer Dragan']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']",['WOS:000380501301048']
291e0da6-e352-451b-952e-64cdf4d34463,"Nikolic, Dragan","['Nikolic, Dragan']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']","['WOS:000472677600006', 'WOS:000365116500017', 'WOS:000479713800001']"
0062e71b-c411-475a-a720-e44537666b7b,"Darrach, Murray R.","['Darrach, M. R.', 'Darrach, Murray R.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']","['WOS:000472677600006', 'WOS:000474397402055', 'WOS:000454944600016', 'WOS:000399629000036', 'WOS:000365116500017', 'WOS:000479713800001']"
8fb14a5c-ef34-4985-8d3b-68fe04fdc832,"Darrach, Murray","['Darrach, Murray']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']",['WOS:000380501301048']
69584eb6-9a0d-4f07-ae2a-e7db4ed4bfe5,"Sotin, C.","['Sotin, C.']",['JPL'],"['Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, NASA, JPL, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000434493100024', 'WOS:000446089100009', 'WOS:000435051600003', 'WOS:000393257200020', 'WOS:000373249000009', 'WOS:000455422800010', 'WOS:000436249900012', 'WOS:000356631300016', 'WOS:000427342500028', 'WOS:000406533900003', 'WOS:000424725800012', 'WOS:000454944600016', 'WOS:000438499100008', 'WOS:000435051600005', 'WOS:000434972500006', 'WOS:000427479000010', 'WOS:000373249000022']"
e4af053f-7dda-481d-9ce8-467ce1b542cc,"Sotin, Christophe","['Sotin, Christophe']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Groove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, NASA, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000373249000027', 'WOS:000412615700010', 'WOS:000425590700011', 'WOS:000435051600006', 'WOS:000462072800010', 'WOS:000470757700015', 'WOS:000375885700002', 'WOS:000377534200008', 'WOS:000348411000001', 'WOS:000482006100016', 'WOS:000358101300024', 'WOS:000445612500025', 'WOS:000465206800175', 'WOS:000418271300006', 'WOS:000373651800023', 'WOS:000474397402055', 'WOS:000454631900043', 'WOS:000434267200001', 'WOS:000425569600007', 'WOS:000471306700036']"
5d9f6e4f-b8d7-4e0c-aaf8-bd380e070b05,"Hofgartner, Jason D.","['Hofgartner, Jason D.', 'Hofgartner, J. D.']",['JPL'],"['Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, 4800 Oak Grove Dr,MS 183-40, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000468551000023', 'WOS:000499763200007', 'WOS:000395962200019', 'WOS:000455194000019', 'WOS:000422737500005', 'WOS:000423779600020', 'WOS:000395962200020', 'WOS:000477616200024', 'WOS:000432763100010', 'WOS:000470757700015', 'WOS:000405069800008', 'WOS:000461829800003', 'WOS:000388545500018', 'WOS:000409150600003', 'WOS:000398651400007']"
d6ce8d24-4285-4175-9214-3a92bbe20fdc,"Izard, Albert","['Izard, Albert']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']","['WOS:000454578700026', 'WOS:000423809400013', 'WOS:000474886200097', 'WOS:000462327300043']"
1c869275-d9a6-4931-9a9f-e631a9be88e0,"Brozovic, Marina.","['Brozovic, Marina', 'Brozovic, Marina.']",['JPL'],"['Jet Prop Lab, 4800 Oak Grove Dr,Mail Stop 301-120, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr,MS 301 120, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr,Mail Stop 301-121, Pasadena, CA 91109 USA']","['WOS:000397525300001', 'WOS:000465191900011', 'WOS:000426938600005', 'WOS:000346693800029', 'WOS:000394409100022', 'WOS:000455238100021', 'WOS:000362155500001', 'WOS:000414507300009', 'WOS:000454549200004', 'WOS:000403657100008', 'WOS:000414507300002']"
0f92b8e2-a3cf-452b-9f4f-802986bb8989,"Brozovic, M.","['Brozovic, M.']",['JPL'],"['CALTECH, Jet Prop Lab, Planetary Sci Sect, Pasadena, CA USA', 'NASA, Jet Prop Lab, La Canada Flintridge, CA 91011 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000515100700001', 'WOS:000502662500051', 'WOS:000358856900015', 'WOS:000362838700032', 'WOS:000459641200009']"
2ce20766-396c-47cd-9872-b08491bd8da1,"Benner, Lance. A. M.","['Benner, Lance A. M.', 'Benner, Lance. A. M.', 'Benner, L. A. M.', 'Benner, L. A.']",['JPL'],"['CALTECH, Jet Prop Lab, Planetary Sci Sect, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr,Mail Stop 301-121, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000465191900011', 'WOS:000394409100022', 'WOS:000403826500003', 'WOS:000455238100021', 'WOS:000459839500001', 'WOS:000385478100030', 'WOS:000414507300009', 'WOS:000403657100008', 'WOS:000462690600015', 'WOS:000434493100013', 'WOS:000394066000010', 'WOS:000345490900004', 'WOS:000362155500001', 'WOS:000466737800006', 'WOS:000413082900030', 'WOS:000515100700001', 'WOS:000388545500023', 'WOS:000403734700007', 'WOS:000454549200004', 'WOS:000414507300002', 'WOS:000390045900007', 'WOS:000358856900015', 'WOS:000465150200008', 'WOS:000418251400003']"
789d4dfe-7b5b-46cb-8297-1ba69d10867b,"Benner, L.","['Benner, L.']",['JPL'],"['JPL, Pasadena, CA USA']",['WOS:000377229600011']
4941e5e5-f3e0-4293-8bb4-d03d0b0324b4,"Benner, Lance","['Benner, Lance']",['JPL'],"['JPL, Pasadena, CA USA']",['WOS:000435052100012']
34ea5a8a-93f6-4f60-908b-7825cd380911,"Jao, Joseph S.","['Jao, Joseph S.', 'Jao, J. S.']",['JPL'],"['CALTECH, Jet Prop Lab, Planetary Sci Sect, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr,Mail Stop 301-121, Pasadena, CA 91109 USA']","['WOS:000465191900011', 'WOS:000515100700001', 'WOS:000394409100022', 'WOS:000362155500001', 'WOS:000358856900015', 'WOS:000414507300009', 'WOS:000454549200004', 'WOS:000418251400003', 'WOS:000414507300002']"
7046a72d-51a6-4622-9ff9-75dd9cd4134f,"Slade, Martin A.","['Slade, Martin A.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr,Mail Stop 301-121, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']","['WOS:000465191900011', 'WOS:000394409100022', 'WOS:000455238100021', 'WOS:000362155500001', 'WOS:000414507300009', 'WOS:000454549200004', 'WOS:000418251400003', 'WOS:000414507300002']"
346b89b5-ddc1-4ed2-a896-8f073540d31c,"Chodas, Paul W.","['Chodas, Paul W.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr,M-S 301-121, Pasadena, CA 91109 USA', 'NASA, NEO Program Off, Jet Prop Lab, Solar Syst Dynam Grp, Mail Stop 301-121,4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']","['WOS:000375885700024', 'WOS:000429714600001', 'WOS:000474387300001', 'WOS:000387517700212', 'WOS:000480547200001', 'WOS:000403734700013', 'WOS:000454549200004', 'WOS:000438240900049', 'WOS:000380501302081']"
adea257d-f6c6-4c6d-b19d-6b2e5b3a26d9,"Chodas, Paul","['Chodas, Paul']",['JPL'],"['Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91101 USA']","['WOS:000380501302096', 'WOS:000465191900011', 'WOS:000380501300064', 'WOS:000450241800010', 'WOS:000388374900035']"
25a181d7-343d-41e0-a9f6-791e3e1959b3,"Zellem, Robert T.","['Zellem, Robert T.', 'Zellem, R. T.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']","['WOS:000445926500001', 'WOS:000445948800001', 'WOS:000409542300001', 'WOS:000454549200001', 'WOS:000452664300089', 'WOS:000405906300003', 'WOS:000489298100038', 'WOS:000482014400001', 'WOS:000377410000040', 'WOS:000482006100016']"
3cd44a2f-f604-436d-9273-f801ed4b571d,"Zellem, Robert","['Zellem, Robert']",['JPL'],"['NASA, Jet Prop Lab, Pasadena, CA USA', 'Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']","['WOS:000452819200008', 'WOS:000450662900006']"
d9b439d0-0806-4a70-9478-b39395358a10,"Dehecq, Amaury","['Dehecq, Amaury']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'NASA, Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000438322900004', 'WOS:000454010200006']"
ccac7d29-761a-42b3-9286-25a55f26189e,"Dehecq, A.","['Dehecq, A.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA']",['WOS:000456938600022']
6739ebac-bf8f-4ab7-90c6-fec143af8f67,"Smetanka, Charlotte","['Smetanka, Charlotte']",['JPL'],"['CALTECH, Jet Prop Lab, Radar Sci & Engn Sect, Pasadena, CA 91125 USA']",['WOS:000454010200009']
ff209e3a-fd1c-4c1d-b8ec-8964e4c40a11,"Van der Stocken, Tom","['Van der Stocken, Tom']",['JPL'],"['CALTECH, Radar Sci & Engn Sect, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Earth Sci Sect, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Radar Sci & Engn Sect, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Radar Sci & Engn Sect, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000455610300032', 'WOS:000435086900002', 'WOS:000474020700017', 'WOS:000454010200009', 'WOS:000435729400032', 'WOS:000486874300008']"
a52b5555-2b9b-44c4-a6b2-8c1b56c40935,"Massoud, Elias C.","['Massoud, Elias C.', 'Massoud, E. C.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA']","['WOS:000487989200003', 'WOS:000491177200001', 'WOS:000451631300033', 'WOS:000460643900007', 'WOS:000449334700001', 'WOS:000442870300095']"
bde12fe3-6bdc-4637-88d5-670d9e12765f,"Massoud, Elias","['Massoud, Elias']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA']","['WOS:000473643900002', 'WOS:000498271100032']"
8ba62da1-6793-44ab-8770-028974e62f48,"Burleigh, S.","['Burleigh, S.']",['JPL'],"['CALTECH, Jet Prop Lab, NASA, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA USA']","['WOS:000404691600001', 'WOS:000405562000016', 'WOS:000386706200012', 'WOS:000426917300023', 'WOS:000452526800002']"
e3e08ae3-13fa-4779-9fdf-ec37f8eecb9c,"Burleigh, Scott C.","['Burleigh, Scott C.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000439994600012', 'WOS:000389202500006', 'WOS:000447853300074', 'WOS:000403296200006', 'WOS:000462976300030', 'WOS:000389352100010', 'WOS:000424872102138', 'WOS:000393988800021', 'WOS:000434659400001', 'WOS:000417644100013', 'WOS:000362015800003', 'WOS:000353399700013', 'WOS:000465241600068', 'WOS:000369006000002', 'WOS:000480348800006']"
1b84ecd7-9978-4f40-9713-678a9a4901f2,"Burleigh, Scott","['Burleigh, Scott']","['JPL', 'Caltech']","['CALTECH, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, NASA, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000473839500008', 'WOS:000449246400041', 'WOS:000458759100020', 'WOS:000351734400008', 'WOS:000426917300001', 'WOS:000347756600015', 'WOS:000392494000029', 'WOS:000462976300031']"
dbd660ba-ab8c-45d6-9976-077593fbe3de,"Leifer, S.","['Leifer, S.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']","['WOS:000453254900012', 'WOS:000369022600019']"
cba1cce0-3956-4aab-abd5-426cce4050f9,"Leifer, Stephanie","['Leifer, Stephanie']",['JPL'],"['NASA, Jet Prop Lab, Pasadena, CA USA', 'Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000455240000074', 'WOS:000454248900012']"
095ac5e4-3cf8-4a89-9e89-328999cf90eb,"Grudinin, Ivan S.","['Grudinin, Ivan S.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000474397401080', 'WOS:000378298400075', 'WOS:000354867000005', 'WOS:000375747600063', 'WOS:000400486300009', 'WOS:000381077500008', 'WOS:000353695900005', 'WOS:000453254900012', 'WOS:000467531100003', 'WOS:000362890000013']"
6f5b2f52-d742-42d7-a098-1d195622a17e,"Grudinin, Ivan","['Grudinin, Ivan']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000431392100039', 'WOS:000455155000097']"
0b5003f9-ff91-4ac6-8d84-17fccc4b28b4,"Vasisht, G.","['Vasisht, G.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA']","['WOS:000387113500005', 'WOS:000401174300016', 'WOS:000423870900025', 'WOS:000353015400031', 'WOS:000387429700012', 'WOS:000398175800001', 'WOS:000406837900075', 'WOS:000453254900012', 'WOS:000452664300089', 'WOS:000369022600019', 'WOS:000362098300045']"
9d650e40-b24f-47ae-af18-c408b68f2822,"Vasisht, Gautam","['Vasisht, Gautam']",['JPL'],"['NASA, Jet Prop Lab, Pasadena, CA USA', 'NASA, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, NASA Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91009 USA']","['WOS:000444989000016', 'WOS:000450864600035', 'WOS:000363471600019', 'WOS:000450662900006', 'WOS:000511294300006', 'WOS:000377154100040', 'WOS:000454248900012', 'WOS:000377990300036', 'WOS:000452664300261', 'WOS:000453317600001', 'WOS:000477661100001', 'WOS:000385794100160', 'WOS:000417987100004', 'WOS:000365035400003', 'WOS:000383129500004', 'WOS:000403895500001', 'WOS:000430322100001', 'WOS:000347463300017', 'WOS:000364814000002', 'WOS:000452520900006', 'WOS:000460100400014', 'WOS:000409542300001', 'WOS:000455240000074', 'WOS:000387731500091', 'WOS:000403826500001', 'WOS:000503507000001', 'WOS:000452664300088', 'WOS:000390024400045', 'WOS:000467833200002', 'WOS:000365310200032', 'WOS:000365863900006', 'WOS:000452664300009']"
6d4e24a5-38c0-4046-9aa4-90c7a7614de6,"Vasisht, Gautum","['Vasisht, Gautum']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA USA']","['WOS:000452671900034', 'WOS:000390024400048', 'WOS:000390024400046']"
008d8d40-b7a2-4955-9759-b85692be6b73,"Bue, Brian","['Bue, Brian']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000452520300001', 'WOS:000457447300001', 'WOS:000395707800001', 'WOS:000468886100001', 'WOS:000452520300002', 'WOS:000414734200043']"
851555d4-c0ff-4883-ad14-d7e2a31ccc41,"Bue, B.","['Bue, B.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']","['WOS:000384722600152', 'WOS:000424024700001', 'WOS:000366624400008']"
a2bf40b5-545c-44b2-8825-2ad689b0f04c,"Bue, Brian D.","['Bue, Brian D.', 'Bue, B. D.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Machine Learning & Instrument Auton, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000503182000018', 'WOS:000383090700039', 'WOS:000413216200002', 'WOS:000466791900002', 'WOS:000388743800016', 'WOS:000496159900058', 'WOS:000489101500059', 'WOS:000364790500003', 'WOS:000354816500050', 'WOS:000448876900018', 'WOS:000463900200021', 'WOS:000406015000009', 'WOS:000426954603040', 'WOS:000363075300003', 'WOS:000370750700003', 'WOS:000361532400009', 'WOS:000377410000078', 'WOS:000451039801249', 'WOS:000422716100007', 'WOS:000356810300052']"
